"sistema","region","zona.de.carga","nodo.id"
"SIN","OCCIDENTAL","APATZINGAN","03CPT-161"
"SIN","OCCIDENTAL","ZAMORA","03CRD-115"
"SIN","OCCIDENTAL","ZACATECAS","03CRN-115"
"SIN","OCCIDENTAL","ZAMORA","03CRP-115"
"SIN","OCCIDENTAL","ZAMORA","03CRZ-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03CSF-115"
"SIN","OCCIDENTAL","CIENEGA","03CST-69"
"SIN","OCCIDENTAL","CIENEGA","03CTA-69"
"SIN","OCCIDENTAL","CELAYA","03CTI-115"
"SIN","OCCIDENTAL","ZAMORA","03CTJ-115"
"SIN","OCCIDENTAL","MORELIA","03CTZ-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03CUB-115"
"SIN","OCCIDENTAL","IRAPUATO","03CUE-115"
"SIN","OCCIDENTAL","LOS ALTOS","03CUV-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03CVO-115"
"SIN","OCCIDENTAL","CELAYA","03CYA-115"
"SIN","OCCIDENTAL","CELAYA","03CYI-115"
"SIN","OCCIDENTAL","CELAYA","03CYS-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03CZA-230"
"SIN","OCCIDENTAL","CIENEGA","03CZO-115"
"SIN","OCCIDENTAL","CELAYA","03CZR-115"
"SIN","OCCIDENTAL","MORELIA","03CZS-115"
"SIN","OCCIDENTAL","COLIMA","03DAM-115"
"SIN","OCCIDENTAL","CELAYA","03DEA-230"
"SIN","OCCIDENTAL","IRAPUATO","03DEN-115"
"SIN","OCCIDENTAL","MORELIA","03DEO-115"
"SIN","OCCIDENTAL","CELAYA","03DHD-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03DIC-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03DLC-115"
"SIN","OCCIDENTAL","SALVATIERRA","03DLT-115"
"SIN","OCCIDENTAL","IRAPUATO","03DNN-115"
"SIN","OCCIDENTAL","APATZINGAN","03DSC-69"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03DST-115"
"SIN","OCCIDENTAL","QUERETARO","03DTX-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03DXM-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03EAT-115"
"SIN","OCCIDENTAL","QUERETARO","03ECO-115"
"SIN","OCCIDENTAL","ZACATECAS","03EDA-115"
"SIN","OCCIDENTAL","CIENEGA","03EDO-69"
"SIN","OCCIDENTAL","CIENEGA","03EFF-115"
"SIN","OCCIDENTAL","LEON","03EGJ-115"
"SIN","OCCIDENTAL","COLIMA","03ELA-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03ELE-115"
"SIN","OCCIDENTAL","QUERETARO","03ELR-115"
"SIN","OCCIDENTAL","MINAS","03ELT-69"
"SIN","OCCIDENTAL","CELAYA","03EME-115"
"SIN","OCCIDENTAL","CIENEGA","03EMM-115"
"SIN","OCCIDENTAL","CIENEGA","03EMP-69"
"SIN","OCCIDENTAL","AGUASCALIENTES","03ENC-115"
"SIN","OCCIDENTAL","GUADALAJARA","03ENV-69"
"SIN","OCCIDENTAL","CIENEGA","03ESJ-69"
"SIN","OCCIDENTAL","ZAMORA","03ESO-115"
"SIN","OCCIDENTAL","MINAS","03ETA-115"
"SIN","OCCIDENTAL","ZACATECAS","03EVI-400"
"SIN","OCCIDENTAL","CIENEGA","03EVS-69"
"SIN","OCCIDENTAL","GUADALAJARA","03EXP-69"
"SIN","OCCIDENTAL","ZACATECAS","03EYT-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03EZM-115"
"SIN","OCCIDENTAL","FRESNILLO","03FAJ-115"
"SIN","OCCIDENTAL","MANZANILLO","03FDP-115"
"SIN","OCCIDENTAL","GUADALAJARA","03FER-69"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03FLA-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03FLU-115"
"SIN","OCCIDENTAL","FRESNILLO","03FNO-115"
"SIN","OCCIDENTAL","QUERETARO","03FRA-115"
"SIN","OCCIDENTAL","GUADALAJARA","03FRE-69"
"SIN","OCCIDENTAL","FRESNILLO","03FRI-115"
"SIN","OCCIDENTAL","QUERETARO","03FRJ-115"
"SIN","OCCIDENTAL","FRESNILLO","03FRN-115"
"SIN","OCCIDENTAL","CELAYA","03FSM-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03FVS-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03GAS-115"
"SIN","OCCIDENTAL","CIENEGA","03GAT-69"
"SIN","OCCIDENTAL","MATEHUALA","03GDL-115"
"SIN","OCCIDENTAL","GUADALAJARA","03GDO-69"
"SIN","OCCIDENTAL","GUADALAJARA","03GDU-230"
"SIN","OCCIDENTAL","GUADALAJARA","03GDU-69"
"SIN","OCCIDENTAL","LEON","03GJA-115"
"SIN","OCCIDENTAL","CELAYA","03GKN-115"
"SIN","OCCIDENTAL","IRAPUATO","03GMC-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03GOP-115"
"SIN","OCCIDENTAL","CIENEGA","03GOS-69"
"SIN","OCCIDENTAL","ZACATECAS","03GPE-115"
"SIN","OCCIDENTAL","IRAPUATO","03GRH-115"
"SIN","OCCIDENTAL","QUERETARO","03GRI-115"
"SIN","OCCIDENTAL","SALVATIERRA","03GRP1115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03GRP2115"
"SIN","OCCIDENTAL","MINAS","03GRU-115"
"SIN","OCCIDENTAL","ZAMORA","03GSO-115"
"SIN","OCCIDENTAL","IRAPUATO","03GSU-115"
"SIN","OCCIDENTAL","IRAPUATO","03GTO-115"
"SIN","OCCIDENTAL","GUADALAJARA","03GUD-161"
"SIN","OCCIDENTAL","GUADALAJARA","03GUD-69"
"SIN","OCCIDENTAL","GUADALAJARA","03GUI-230"
"SIN","OCCIDENTAL","GUADALAJARA","03GUN-230"
"SIN","OCCIDENTAL","GUADALAJARA","03GUN-69"
"SIN","OCCIDENTAL","MINAS","03GVA-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03GYS-115"
"SIN","OCCIDENTAL","IXMIQUILPAN","03HCH-115"
"SIN","OCCIDENTAL","CELAYA","03HDA-115"
"SIN","OCCIDENTAL","FRESNILLO","03HDZ-115"
"SIN","OCCIDENTAL","CELAYA","03HEM-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03HER-115"
"SIN","OCCIDENTAL","GUADALAJARA","03HIG-69"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03HIT-115"
"SIN","OCCIDENTAL","CIENEGA","03HMA-115"
"SIN","OCCIDENTAL","CELAYA","03HND-115"
"SIN","OCCIDENTAL","IRAPUATO","03HNM-115"
"SIN","OCCIDENTAL","ZACATECAS","03HNV-115"
"SIN","OCCIDENTAL","QUERETARO","03HOL-115"
"SIN","OCCIDENTAL","CIENEGA","03HON-69"
"SIN","OCCIDENTAL","QUERETARO","03HTA-115"
"SIN","OCCIDENTAL","APATZINGAN","03HUC-69"
"SIN","OCCIDENTAL","IXMIQUILPAN","03HUM-115"
"SIN","OCCIDENTAL","GUADALAJARA","03HUN-69"
"SIN","OCCIDENTAL","CIENEGA","03HYL-69"
"SIN","OCCIDENTAL","GUADALAJARA","03IBM-69"
"SIN","OCCIDENTAL","CELAYA","03ICB-115"
"SIN","OCCIDENTAL","LEON","03ICL-115"
"SIN","OCCIDENTAL","MATEHUALA","03IMM-115"
"SIN","OCCIDENTAL","URUAPAN","03IMP-115"
"SIN","OCCIDENTAL","MORELIA","03INE-115"
"SIN","OCCIDENTAL","APATZINGAN","03ING-69"
"SIN","OCCIDENTAL","LEON","03INN-115"
"SIN","OCCIDENTAL","CIENEGA","03INP-69"
"SIN","OCCIDENTAL","QUERETARO","03INV-115"
"SIN","OCCIDENTAL","IRAPUATO","03IPP-115"
"SIN","OCCIDENTAL","IRAPUATO","03IRA-115"
"SIN","OCCIDENTAL","IRAPUATO","03IRI-115"
"SIN","OCCIDENTAL","IRAPUATO","03IRP-115"
"SIN","OCCIDENTAL","IRAPUATO","03IRV-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03ISF-115"
"SIN","OCCIDENTAL","QUERETARO","03ITA-115"
"SIN","OCCIDENTAL","ZAMORA","03ITL-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03JAP-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03JAT-115"
"SIN","OCCIDENTAL","GUADALAJARA","03JBL-69"
"SIN","OCCIDENTAL","ZAMORA","03JCN-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03JCR-115"
"SIN","OCCIDENTAL","CIENEGA","03JCT-69"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03JDA-115"
"SIN","OCCIDENTAL","LOS ALTOS","03JDL-115"
"SIN","OCCIDENTAL","SALVATIERRA","03JDP-115"
"SIN","OCCIDENTAL","LEON","03JEM-115"
"SIN","OCCIDENTAL","JIQUILPAN","03JIQ-115"
"SIN","OCCIDENTAL","LOS ALTOS","03JLT-115"
"SIN","OCCIDENTAL","ZAMORA","03JMA-115"
"SIN","OCCIDENTAL","JIQUILPAN","03JOG-115"
"SIN","OCCIDENTAL","ZAPOTLAN","03JRU-115"
"SIN","OCCIDENTAL","ZACATECAS","03JRZ-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03JTC-115"
"SIN","OCCIDENTAL","QUERETARO","03JUR-115"
"SIN","OCCIDENTAL","SALVATIERRA","03JYU-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03KAL-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03KDA-230"
"SIN","OCCIDENTAL","GUADALAJARA","03KDK-69"
"SIN","OCCIDENTAL","QUERETARO","03KEL-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03KIM-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03KIT-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03KRP-115"
"SIN","OCCIDENTAL","URUAPAN","03LAE-115"
"SIN","OCCIDENTAL","MORELIA","03LAG-115"
"SIN","OCCIDENTAL","IRAPUATO","03LAL-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03LAM-115"
"SIN","OCCIDENTAL","FRESNILLO","03LAS-115"
"SIN","OCCIDENTAL","IRAPUATO","03LCN-115"
"SIN","OCCIDENTAL","QUERETARO","03LDE-230"
"SIN","OCCIDENTAL","GUADALAJARA","03LEC-69"
"SIN","OCCIDENTAL","LEON","03LGG-115"
"SIN","OCCIDENTAL","IRAPUATO","03LGL-115"
"SIN","OCCIDENTAL","LEON","03LGS-115"
"SIN","OCCIDENTAL","MANZANILLO","03LHT-115"
"SIN","OCCIDENTAL","LEON","03LJY-115"
"SIN","OCCIDENTAL","QUERETARO","03LLM-115"
"SIN","OCCIDENTAL","APATZINGAN","03LMB-69"
"SIN","OCCIDENTAL","ZACATECAS","03LMY-115"
"SIN","OCCIDENTAL","LEON","03LNA-115"
"SIN","OCCIDENTAL","LEON","03LNM-115"
"SIN","OCCIDENTAL","LEON","03LNN-115"
"SIN","OCCIDENTAL","LEON","03LNO-115"
"SIN","OCCIDENTAL","LEON","03LNP-115"
"SIN","OCCIDENTAL","LEON","03LNU-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03LOG-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03LOR-115"
"SIN","OCCIDENTAL","ZAMORA","03LPI-115"
"SIN","OCCIDENTAL","ZACATECAS","03LPL-115"
"SIN","OCCIDENTAL","IRAPUATO","03LPM-115"
"SIN","OCCIDENTAL","ZAMORA","03LPP-115"
"SIN","OCCIDENTAL","GUADALAJARA","03LPS-69"
"SIN","OCCIDENTAL","CIENEGA","03LRE-115"
"SIN","OCCIDENTAL","IRAPUATO","03LSA-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03LSV-230"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03LTI-115"
"SIN","OCCIDENTAL","LEON","03LTL-115"
"SIN","OCCIDENTAL","MINAS","03LVG-69"
"SIN","OCCIDENTAL","LEON","03LVR-115"
"SIN","OCCIDENTAL","MINAS","03LVT-69"
"SIN","OCCIDENTAL","GUADALAJARA","03LYE-400"
"SIN","OCCIDENTAL","CELAYA","03MAB1115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MAB2115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03MAH-115"
"SIN","OCCIDENTAL","CELAYA","03MAL-115"
"SIN","OCCIDENTAL","SALVATIERRA","03MAV-115"
"SIN","OCCIDENTAL","SALVATIERRA","03MAZ-115"
"SIN","OCCIDENTAL","QUERETARO","03MBE-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MBL-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MBM-230"
"SIN","OCCIDENTAL","QUERETARO","03MCH-115"
"SIN","OCCIDENTAL","CIENEGA","03MCH-69"
"SIN","OCCIDENTAL","AGUASCALIENTES","03MDM-115"
"SIN","OCCIDENTAL","MORELIA","03MEL-115"
"SIN","OCCIDENTAL","IRAPUATO","03MGM-230"
"SIN","OCCIDENTAL","IRAPUATO","03MGT-115"
"SIN","OCCIDENTAL","FRESNILLO","03MGU-115"
"SIN","OCCIDENTAL","QUERETARO","03MHI-115"
"SIN","OCCIDENTAL","MATEHUALA","03MHR-115"
"SIN","OCCIDENTAL","MATEHUALA","03MHS-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03MIB-115"
"SIN","OCCIDENTAL","QUERETARO","03MIC-115"
"SIN","OCCIDENTAL","LOS ALTOS","03MIG-115"
"SIN","OCCIDENTAL","GUADALAJARA","03MIL-69"
"SIN","OCCIDENTAL","GUADALAJARA","03MIN-69"
"SIN","OCCIDENTAL","LEON","03MKI-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03MLE-115"
"SIN","OCCIDENTAL","SALVATIERRA","03MLO-115"
"SIN","OCCIDENTAL","MATEHUALA","03MLP-115"
"SIN","OCCIDENTAL","MANZANILLO","03MLQ-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MLS-115"
"SIN","OCCIDENTAL","LEON","03MMH-115"
"SIN","OCCIDENTAL","MORELIA","03MNC-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MNR-230"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03MNS-115"
"SIN","OCCIDENTAL","COLIMA","03MNT-115"
"SIN","OCCIDENTAL","MANZANILLO","03MNZ-230"
"SIN","OCCIDENTAL","MANZANILLO","03MNZ-400"
"SIN","OCCIDENTAL","GUADALAJARA","03MOD-69"
"SIN","OCCIDENTAL","MORELIA","03MOI-115"
"SIN","OCCIDENTAL","GUADALAJARA","03MOJ-69"
"SIN","OCCIDENTAL","MORELIA","03MOR-115"
"SIN","OCCIDENTAL","ZACATECAS","03MPO-115"
"SIN","OCCIDENTAL","QUERETARO","03MPQ-115"
"SIN","OCCIDENTAL","QUERETARO","03MQO-115"
"SIN","OCCIDENTAL","LEON","03MRA1115"
"SIN","OCCIDENTAL","ZACATECAS","03MRA2115"
"SIN","OCCIDENTAL","IRAPUATO","03MRB-115"
"SIN","OCCIDENTAL","MORELIA","03MRD-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03MRE-115"
"SIN","OCCIDENTAL","MANZANILLO","03MRM-115"
"SIN","OCCIDENTAL","QUERETARO","03MRQ-115"
"SIN","OCCIDENTAL","URUAPAN","03MRR-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03MRS-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MSJ-115"
"SIN","OCCIDENTAL","ZACATECAS","03MST-115"
"SIN","OCCIDENTAL","COLIMA","03MTC-115"
"SIN","OCCIDENTAL","COLIMA","03MTE-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03MTL-115"
"SIN","OCCIDENTAL","IRAPUATO","03MTO-115"
"SIN","OCCIDENTAL","GUADALAJARA","03MXJ-69"
"SIN","OCCIDENTAL","LOS ALTOS","03MXT-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03MYO-115"
"SIN","OCCIDENTAL","MINAS","03MZI-115"
"SIN","OCCIDENTAL","MATEHUALA","03MZM-115"
"SIN","OCCIDENTAL","QUERETARO","03NGA-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03NGT-115"
"SIN","OCCIDENTAL","GUADALAJARA","03NHE-230"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03NKA-69"
"SIN","OCCIDENTAL","AGUASCALIENTES","03NSS-115"
"SIN","OCCIDENTAL","QUERETARO","03NST-115"
"SIN","OCCIDENTAL","QUERETARO","03NTA-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03NTP-115"
"SIN","OCCIDENTAL","APATZINGAN","03NVI-69"
"SIN","OCCIDENTAL","GUADALAJARA","03OBL-69"
"SIN","OCCIDENTAL","ZACATECAS","03OCL-115"
"SIN","OCCIDENTAL","CIENEGA","03OCN-115"
"SIN","OCCIDENTAL","CELAYA","03OJO-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03OJU-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03OMG-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03PAB-115"
"SIN","OCCIDENTAL","APATZINGAN","03PAD-115"
"SIN","OCCIDENTAL","COLIMA","03PAL-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03PAO-115"
"SIN","OCCIDENTAL","LEON","03PAP1115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03PAP2115"
"SIN","OCCIDENTAL","ZAMORA","03PBN-115"
"SIN","OCCIDENTAL","MORELIA","03PCS-115"
"SIN","OCCIDENTAL","MORELIA","03PDG-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03PDR-115"
"SIN","OCCIDENTAL","COLIMA","03PEC-115"
"SIN","OCCIDENTAL","CELAYA","03PEM-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03PEN1115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03PEN2115"
"SIN","OCCIDENTAL","QUERETARO","03PER-115"
"SIN","OCCIDENTAL","ZACATECAS","03PFN-115"
"SIN","OCCIDENTAL","IRAPUATO","03PGM-115"
"SIN","OCCIDENTAL","CIENEGA","03PGN-69"
"SIN","OCCIDENTAL","IRAPUATO","03PIR-115"
"SIN","OCCIDENTAL","APATZINGAN","03PIZ-115"
"SIN","OCCIDENTAL","SALVATIERRA","03PMX-115"
"SIN","OCCIDENTAL","ZACATECAS","03PMY-400"
"SIN","OCCIDENTAL","CIENEGA","03PNC-115"
"SIN","OCCIDENTAL","IRAPUATO","03PNJ-115"
"SIN","OCCIDENTAL","GUADALAJARA","03PNL-69"
"SIN","OCCIDENTAL","ZACATECAS","03PNO-115"
"SIN","OCCIDENTAL","ZACATECAS","03PNQ-400"
"SIN","OCCIDENTAL","GUADALAJARA","03PNR-69"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03PNS-115"
"SIN","OCCIDENTAL","IRAPUATO","03PNV-115"
"SIN","OCCIDENTAL","URUAPAN","03POD-115"
"SIN","OCCIDENTAL","CELAYA","03POL-115"
"SIN","OCCIDENTAL","CIENEGA","03POL-69"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03PON-115"
"SIN","OCCIDENTAL","QUERETARO","03POR-115"
"SIN","OCCIDENTAL","CELAYA","03POT-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03PPG-115"
"SIN","OCCIDENTAL","GUADALAJARA","03PQI-69"
"SIN","OCCIDENTAL","FRESNILLO","03PRL-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03PRO-115"
"SIN","OCCIDENTAL","ZAMORA","03PRP-115"
"SIN","OCCIDENTAL","QUERETARO","03PRT-115"
"SIN","OCCIDENTAL","CIENEGA","03PTD-69"
"SIN","OCCIDENTAL","GUADALAJARA","03PTE-69"
"SIN","OCCIDENTAL","IRAPUATO","03PTI-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03PTL-115"
"SIN","OCCIDENTAL","MORELIA","03PTN-115"
"SIN","OCCIDENTAL","ZACAPU","03PUR-115"
"SIN","OCCIDENTAL","APATZINGAN","03PUU-69"
"SIN","OCCIDENTAL","QUERETARO","03QMR-115"
"SIN","OCCIDENTAL","QUERETARO","03QPE-115"
"SIN","OCCIDENTAL","QUERETARO","03QRE-115"
"SIN","OCCIDENTAL","QUERETARO","03QRI-115"
"SIN","OCCIDENTAL","QUERETARO","03QRN-115"
"SIN","OCCIDENTAL","QUERETARO","03QRO-115"
"SIN","OCCIDENTAL","QUERETARO","03QRP-115"
"SIN","OCCIDENTAL","QUERETARO","03QRS-115"
"SIN","OCCIDENTAL","GUADALAJARA","03RAE-69"
"SIN","OCCIDENTAL","FRESNILLO","03RAG-115"
"SIN","OCCIDENTAL","FRESNILLO","03RGR-115"
"SIN","OCCIDENTAL","ZACATECAS","03RIG-115"
"SIN","OCCIDENTAL","LEON","03RPI-115"
"SIN","OCCIDENTAL","IRAPUATO","03RTA-115"
"SIN","OCCIDENTAL","QUERETARO","03RXM-115"
"SIN","OCCIDENTAL","LEON","03RYM-115"
"SIN","OCCIDENTAL","ZAMORA","03RYS-115"
"SIN","OCCIDENTAL","CIENEGA","03SAC-69"
"SIN","OCCIDENTAL","GUADALAJARA","03SAG-69"
"SIN","OCCIDENTAL","CIENEGA","03SAJ-69"
"SIN","OCCIDENTAL","QUERETARO","03SAM-115"
"SIN","OCCIDENTAL","ZACATECAS","03SAN-115"
"SIN","OCCIDENTAL","QUERETARO","03SAP-115"
"SIN","OCCIDENTAL","QUERETARO","03SAT-115"
"SIN","OCCIDENTAL","QUERETARO","03SAU-230"
"SIN","OCCIDENTAL","LEON","03SCA-115"
"SIN","OCCIDENTAL","COLIMA","03SCC-115"
"SIN","OCCIDENTAL","SALVATIERRA","03SCG-230"
"SIN","OCCIDENTAL","GUADALAJARA","03SCH-69"
"SIN","OCCIDENTAL","CIENEGA","03SCI-69"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03SCJ-115"
"SIN","OCCIDENTAL","MINAS","03SCM-115"
"SIN","OCCIDENTAL","MINAS","03SCM-69"
"SIN","OCCIDENTAL","GUADALAJARA","03SCR-69"
"SIN","OCCIDENTAL","CIENEGA","03SCU-69"
"SIN","OCCIDENTAL","CELAYA","03SCZ-115"
"SIN","OCCIDENTAL","QUERETARO","03SDD-115"
"SIN","OCCIDENTAL","QUERETARO","03SDP-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03SEA-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SEI-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SEL-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03SFC-115"
"SIN","OCCIDENTAL","IRAPUATO","03SFD-115"
"SIN","OCCIDENTAL","CELAYA","03SFL-115"
"SIN","OCCIDENTAL","LEON","03SFQ-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03SFR-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03SFS-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SGB-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SGS-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SHU-115"
"SIN","OCCIDENTAL","JIQUILPAN","03SHY-115"
"SIN","OCCIDENTAL","CELAYA","03SIB-230"
"SIN","OCCIDENTAL","GUADALAJARA","03SIE-69"
"SIN","OCCIDENTAL","IRAPUATO","03SIL-115"
"SIN","OCCIDENTAL","GUADALAJARA","03SIS-69"
"SIN","OCCIDENTAL","FRESNILLO","03SJE-115"
"SIN","OCCIDENTAL","QUERETARO","03SJI-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03SJM-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03SJO-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03SJR-115"
"SIN","OCCIDENTAL","MORELIA","03SJZ-115"
"SIN","OCCIDENTAL","MANZANILLO","03SLH-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SLI-115"
"SIN","OCCIDENTAL","SALVATIERRA","03SLM-115"
"SIN","OCCIDENTAL","SALVATIERRA","03SLM-230"
"SIN","OCCIDENTAL","SALVATIERRA","03SLN-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SLO-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SLP-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SLP-230"
"SIN","OCCIDENTAL","GUADALAJARA","03SLT-69"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SLW-115"
"SIN","OCCIDENTAL","MINAS","03SLY-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SMF-115"
"SIN","OCCIDENTAL","GUADALAJARA","03SMR-230"
"SIN","OCCIDENTAL","CELAYA","03SMS-115"
"SIN","OCCIDENTAL","ZACATECAS","03SNA-115"
"SIN","OCCIDENTAL","SALVATIERRA","03SND-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SNE-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SNG-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03SNI-115"
"SIN","OCCIDENTAL","MORELIA","03SNM-115"
"SIN","OCCIDENTAL","GUADALAJARA","03SOL-69"
"SIN","OCCIDENTAL","QUERETARO","03SPA-115"
"SIN","OCCIDENTAL","QUERETARO","03SPA-230"
"SIN","OCCIDENTAL","GUADALAJARA","03SPB-69"
"SIN","OCCIDENTAL","LEON","03SPL-115"
"SIN","OCCIDENTAL","SALVATIERRA","03SPO-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SPR-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03SPT-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03SRM-115"
"SIN","OCCIDENTAL","MINAS","03SRO-69"
"SIN","OCCIDENTAL","LEON","03SRQ-115"
"SIN","OCCIDENTAL","SALVATIERRA","03SSU-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03STE-115"
"SIN","OCCIDENTAL","QUERETARO","03STF-115"
"SIN","OCCIDENTAL","MORELIA","03STG-115"
"SIN","OCCIDENTAL","URUAPAN","03STI-115"
"SIN","OCCIDENTAL","GUADALAJARA","03STO-69"
"SIN","OCCIDENTAL","MORELIA","03SUN-115"
"SIN","OCCIDENTAL","CELAYA","03SVT-115"
"SIN","OCCIDENTAL","ZAPOTLAN","03SYL-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03TAG-115"
"SIN","OCCIDENTAL","ZAMORA","03TAH-115"
"SIN","OCCIDENTAL","MANZANILLO","03TAP-115"
"SIN","OCCIDENTAL","URUAPAN","03TAR-69"
"SIN","OCCIDENTAL","AGUASCALIENTES","03TAY-115"
"SIN","OCCIDENTAL","ZAPOTLAN","03TAZ-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03TBK-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03TCN-115"
"SIN","OCCIDENTAL","MANZANILLO","03TCS-115"
"SIN","OCCIDENTAL","MINAS","03TCT-115"
"SIN","OCCIDENTAL","IXMIQUILPAN","03TCZ-115"
"SIN","OCCIDENTAL","SALVATIERRA","03TDC-115"
"SIN","OCCIDENTAL","MANZANILLO","03TEC-115"
