"clave","estado","localidad","location.long","location.lat","sistema","region","zdc","nombre"
"03GUD-161","JALISCO","EL SALTO",-103.244403002193,20.5574734695741,"SIN","OCCIDENTAL","GUADALAJARA","Guadalajara Dos"
"03GUD-69","JALISCO","EL SALTO",-103.303160045603,20.5621923548801,"SIN","OCCIDENTAL","GUADALAJARA","Guadalajara Dos"
"03GUI-230","JALISCO","TLAJOMULCO DE ZUÑIGA",-103.327944674188,20.397661513844,"SIN","OCCIDENTAL","GUADALAJARA","Guadalajara Industrial"
"03GUN-230","JALISCO","ZAPOPAN",-103.612718548242,20.9054700228076,"SIN","OCCIDENTAL","GUADALAJARA","Guadalajara Norte"
"03GUN-69","JALISCO","ZAPOPAN",-103.437280491124,20.6219088896801,"SIN","OCCIDENTAL","GUADALAJARA","Guadalajara Norte"
"03GVA-115","JALISCO","MAGDALENA",-104.138930178455,20.8893685740153,"SIN","OCCIDENTAL","MINAS","Guevara"
"03HIG-69","JALISCO","GUADALAJARA",-103.388468402582,20.7022378181517,"SIN","OCCIDENTAL","GUADALAJARA","Huguerillas"
"03HMA-115","JALISCO","CHAPALA",-103.25842500123,20.336556960434,"SIN","OCCIDENTAL","CIENEGA","Huntsman"
"03HON-69","JALISCO","EL SALTO",-103.263555404722,20.5330195768203,"SIN","OCCIDENTAL","CIENEGA","Honda"
"03HTA-115","JALISCO","UNION DE TULA",-104.186469037944,20.0034873480008,"SIN","OCCIDENTAL","QUERETARO","Hidroelectrica Tacotan"
"03HUN-69","JALISCO","GUADALAJARA",-103.276962255336,20.6519635939308,"SIN","OCCIDENTAL","GUADALAJARA","Huentitan"
"03HYL-69","JALISCO","EL SALTO",-103.297753353656,20.5700021296123,"SIN","OCCIDENTAL","CIENEGA","Hilasal"
"03INP-69","JALISCO","EL SALTO",-103.203363827971,20.5052504654826,"SIN","OCCIDENTAL","CIENEGA","Petroquimica"
"03JBL-69","JALISCO","ZAPOPAN",-103.415639351053,20.9259462536336,"SIN","OCCIDENTAL","GUADALAJARA","Jabil"
"03JCT-69","JALISCO","JOCOTEPEC",-103.422031793987,20.2440936771607,"SIN","OCCIDENTAL","CIENEGA","Jocotepec"
"03JDL-115","JALISCO","SAN JUAN DE LOS LAGOS",-102.314418901548,21.333159978587,"SIN","OCCIDENTAL","LOS ALTOS","San Juan de los Lagos"
"03JLT-115","JALISCO","JALOSTOTITLAN",-102.339127712521,21.1530740807362,"SIN","OCCIDENTAL","LOS ALTOS","Jalostotitlan"
"03JMA-115","JALISCO","JESUS MARIA",-102.172480094974,20.7456003451935,"SIN","OCCIDENTAL","ZAMORA","Jesus Maria"
"03JRU-115","JALISCO","SAN GABRIEL",-103.876154843849,19.8069820796768,"SIN","OCCIDENTAL","ZAPOTLAN","Juan Rulfo"
"03KDK-69","JALISCO","ZAPOPAN",-103.437191085949,20.8169052335107,"SIN","OCCIDENTAL","GUADALAJARA","Kodak"
"03LEC-69","JALISCO","GUADALAJARA",-103.290082921449,20.6725343148485,"SIN","OCCIDENTAL","GUADALAJARA","Lechera GDL"
"03LGG-115","JALISCO","LAGOS DE MORENO",-101.954992006139,21.6598246713663,"SIN","OCCIDENTAL","LEON","Lagos Galera"
"03LGS-115","JALISCO","LAGOS DE MORENO",-101.803402618404,21.5903782754175,"SIN","OCCIDENTAL","LEON","Lagos de Moreno"
"03LHT-115","JALISCO","LA HUERTA",-104.818436713258,19.3942361285981,"SIN","OCCIDENTAL","MANZANILLO","La Huerta"
"03LRE-115","JALISCO","ACATLAN DE JUAREZ",-103.609026067929,20.3593598856226,"SIN","OCCIDENTAL","CIENEGA","La resolana"
"03LYE-400","JALISCO","HOSTOTIPAQUILLO",-104.116108858773,21.0189700987691,"SIN","OCCIDENTAL","GUADALAJARA","La Yesca"
"03MCH-69","JALISCO","EL SALTO",-103.200928916204,20.4989107150192,"SIN","OCCIDENTAL","CIENEGA","Mexichem"
"03MIG-115","JALISCO","SAN MIGUEL EL ALTO",-102.245563106482,20.9707442543469,"SIN","OCCIDENTAL","LOS ALTOS","San Miguel"
"03MIL-69","JALISCO","GUADALAJARA",-103.326599851081,20.6488619153801,"SIN","OCCIDENTAL","GUADALAJARA","Miravalle"
"03MIN-69","JALISCO","GUADALAJARA",-103.322843908424,20.7134445802265,"SIN","OCCIDENTAL","GUADALAJARA","Minsa"
"03MLE-115","JALISCO","PUERTO VALLARTA",-105.031973578656,20.7600082443107,"SIN","OCCIDENTAL","TEPIC VALLARTA","Muelle"
"03MLQ-115","JALISCO","CIHUATLAN",-104.766779089407,19.3126889674939,"SIN","OCCIDENTAL","MANZANILLO","Melaque"
"03MOD-69","JALISCO","GUADALAJARA",-103.288313130458,20.6884695449432,"SIN","OCCIDENTAL","GUADALAJARA","Cervecera Modelo GDL"
"03MOJ-69","JALISCO","ZAPOPAN",-103.528925451043,20.6472594962225,"SIN","OCCIDENTAL","GUADALAJARA","Mojonera"
"03MXJ-69","JALISCO","GUADALAJARA",-103.277274126892,20.6714345170143,"SIN","OCCIDENTAL","GUADALAJARA","Mexico"
"03MXT-115","JALISCO","MEXTICACAN",-102.794724437895,21.2996863088543,"SIN","OCCIDENTAL","LOS ALTOS","Mexticacan"
"03NGT-115","JALISCO","PUERTO VALLARTA",-105.26407942314,20.6755784568155,"SIN","OCCIDENTAL","TEPIC VALLARTA","Nogalito"
"03NHE-230","JALISCO","GUADALAJARA",-103.277800108019,20.6778627966205,"SIN","OCCIDENTAL","GUADALAJARA","Niños Heroes"
"03NKA-69","JALISCO","ZAPOPAN",-103.471585332946,20.8478073235813,"SIN","OCCIDENTAL","TEPIC VALLARTA","Niproka"
"03OBL-69","JALISCO","TONALA",-103.159800311005,20.5688789480295,"SIN","OCCIDENTAL","GUADALAJARA","Oblatos"
"03OCN-115","JALISCO","JAMAY",-102.727108374189,20.291248359432,"SIN","OCCIDENTAL","CIENEGA","Ocotlan"
"03OJU-115","JALISCO","OJUELOS DE JALISCO",-101.784349513269,21.8220284946609,"SIN","OCCIDENTAL","AGUASCALIENTES","Ojuelos"
"03PGN-69","JALISCO","TONALA",-103.162239034528,20.5970770943657,"SIN","OCCIDENTAL","CIENEGA","Puente Grande"
"03PNC-115","JALISCO","PONCITLAN",-102.877166372715,20.2436259550066,"SIN","OCCIDENTAL","CIENEGA","Poncitlan"
"03PNL-69","JALISCO","GUADALAJARA",-103.374672369532,20.6197370847321,"SIN","OCCIDENTAL","GUADALAJARA","Penal"
"03PNR-69","JALISCO","ZAPOPAN",-103.445161009826,20.8307472234343,"SIN","OCCIDENTAL","GUADALAJARA","Pinar"
